Id,LotFrontage,LotArea,LotShape,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,GrLivArea,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice,TotalSF,TotalFinishedBsmt,TotalBath,OutdoorFeatureSF
1228,72.0,8872,Reg,NAmes,1Story,5,43,0,VinylSd,VinylSd,BrkFace,300.0,3,CBlock,3,1,5,5,912,4,5,0,0,Detchd,16.0,1,2,576,147000,2400,595,2.0,240
1229,65.0,8769,Reg,NridgHt,1Story,9,0,0,MetalSd,MetalSd,BrkFace,766.0,5,PConc,5,1,6,5,1702,5,7,1,4,Attchd,0.0,3,3,1052,367294,4456,1540,2.5,296
1230,70.0,7910,Reg,NAmes,SLvl,5,48,48,BrkFace,HdBoard,None,0.0,3,CBlock,3,1,5,4,1507,3,7,0,0,Basment,48.0,1,1,404,127000,2986,666,2.0,0
1231,69.0,18890,IR1,Sawyer,1.5Fin,5,30,30,Plywood,Plywood,None,1.0,3,CBlock,4,1,6,5,2620,3,12,1,3,BuiltIn,30.0,2,2,600,190000,4581,709,3.0,324
1232,70.0,7728,Reg,NAmes,SLvl,5,44,44,Wd Sdng,Wd Sdng,BrkFace,120.0,3,CBlock,3,3,5,3,1190,3,6,0,0,Attchd,44.0,1,2,540,132500,2836,803,2.0,18
1233,70.0,9842,Reg,NAmes,1Story,4,45,45,HdBoard,HdBoard,None,0.0,3,Slab,0,0,0,3,1224,3,6,0,0,CarPort,45.0,1,2,462,101800,1686,0,2.0,0
1234,69.0,12160,IR1,NAmes,1Story,5,51,51,Plywood,Plywood,BrkFace,180.0,3,CBlock,3,1,3,2,1188,3,6,0,0,Attchd,51.0,2,2,531,142000,2907,1000,2.0,0
1235,55.0,8525,Reg,SWISU,2Story,5,97,58,MetalSd,MetalSd,None,0.0,3,PConc,3,3,1,3,1964,3,7,0,0,not present,28.5,0,0,0,130000,2904,0,1.5,192
1236,96.0,13132,Reg,Crawfor,2Story,5,92,56,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,4,2,1,4,1784,3,9,0,0,Detchd,92.0,1,1,180,138887,2711,0,1.5,243
1237,36.0,2628,Reg,NridgHt,2Story,7,7,7,VinylSd,Wd Shng,Stone,106.0,4,PConc,4,1,1,5,1626,4,6,0,0,BuiltIn,7.0,2,2,474,175500,2864,0,2.5,27
1238,41.0,12393,IR2,CollgCr,2Story,7,2,1,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1948,4,8,1,4,BuiltIn,2.0,3,2,434,195000,3229,0,2.5,148
1239,63.0,13072,Reg,SawyerW,1Story,6,1,1,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1141,3,6,0,0,Detchd,1.0,1,2,484,142500,2766,0,1.5,0
1240,64.0,9037,IR1,Timber,1Story,8,1,1,VinylSd,VinylSd,BrkFace,32.0,4,PConc,4,3,6,5,1484,5,6,1,4,Attchd,1.0,2,2,472,265900,3432,428,2.0,153
1241,65.0,8158,Reg,CollgCr,2Story,7,5,5,VinylSd,VinylSd,BrkFace,252.0,4,PConc,4,1,6,5,1768,4,8,0,0,Attchd,5.0,2,2,543,224900,3195,550,3.5,63
1242,83.0,9849,Reg,Somerst,1Story,7,0,0,VinylSd,VinylSd,Stone,0.0,4,PConc,4,3,1,5,1689,4,7,0,0,Attchd,0.0,2,3,954,248328,4332,0,2.0,56
1243,85.0,10625,Reg,NWAmes,SFoyer,7,36,36,Plywood,Plywood,BrkFace,81.0,3,CBlock,4,4,6,3,1173,4,6,2,3,Attchd,36.0,2,2,528,170000,2754,1053,3.0,120
1245,69.0,11435,IR1,Crawfor,2Story,8,77,56,BrkFace,Stucco,None,0.0,3,PConc,4,1,1,2,1517,4,7,2,4,Detchd,75.0,1,2,400,230000,2709,0,1.0,0
1247,65.0,8125,Reg,Somerst,2Story,7,1,0,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1553,4,6,0,0,Attchd,1.0,2,2,615,186500,2924,0,2.5,45
1248,69.0,12328,IR1,Mitchel,SLvl,6,34,34,HdBoard,HdBoard,BrkFace,335.0,3,CBlock,3,3,6,3,1034,3,6,0,0,Attchd,34.0,1,3,888,169900,2934,539,2.0,0
1249,60.0,9600,Reg,OldTown,2.5Unf,6,91,58,AsbShng,AsbShng,None,0.0,3,BrkTil,4,1,3,2,2058,3,8,1,4,Detchd,58.0,1,2,396,129500,3189,319,1.5,259
1250,60.0,7200,Reg,NAmes,1Story,5,57,57,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,4,3,988,3,6,0,0,Attchd,57.0,1,1,276,119000,2140,630,1.0,80
1251,93.0,11160,Reg,NAmes,1Story,7,42,42,BrkFace,BrkFace,None,0.0,4,CBlock,3,1,5,5,2110,5,8,2,3,Attchd,42.0,3,2,522,244000,4742,1065,3.5,0
1252,69.0,3136,IR1,NridgHt,1Story,7,3,3,VinylSd,Wd Shng,Stone,163.0,4,PConc,4,1,1,5,1405,4,6,1,4,Attchd,3.0,2,2,478,171750,3288,0,2.0,184
1253,62.0,9858,Reg,Mitchel,1Story,5,41,41,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,4,3,874,3,5,0,0,Attchd,41.0,2,1,288,130000,2026,510,2.0,33
1254,69.0,17542,IR1,Veenker,2Story,7,33,4,Wd Sdng,Wd Sdng,None,0.0,4,CBlock,3,4,2,3,2167,4,9,2,4,Attchd,33.0,2,2,518,294000,3877,1156,3.5,267
1255,60.0,6931,Reg,Edwards,2Story,7,5,4,VinylSd,VinylSd,Stone,92.0,4,PConc,4,1,1,5,1656,4,7,1,4,BuiltIn,5.0,3,2,397,165400,2799,0,2.5,306
1256,52.0,6240,Reg,BrkSide,1.5Fin,6,76,57,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,2,3,1367,3,6,1,4,Detchd,29.0,1,1,560,127500,2811,425,1.0,120
1257,91.0,14303,IR1,NoRidge,1Story,8,14,14,HdBoard,HdBoard,BrkFace,554.0,4,PConc,4,4,6,5,1987,4,7,1,3,Attchd,14.0,3,2,691,301500,4664,1314,3.0,298
1258,56.0,4060,Reg,Edwards,1Story,5,87,59,Wd Sdng,Wd Sdng,None,0.0,3,PConc,2,1,1,5,864,3,4,0,0,not present,29.5,0,0,0,99900,1728,0,1.0,96
1259,59.0,9587,IR1,Gilbert,SLvl,7,3,3,VinylSd,VinylSd,Stone,182.0,4,PConc,4,4,6,5,1166,4,5,0,0,Attchd,3.0,3,2,400,190000,2422,655,3.0,212
1260,65.0,9750,Reg,NAmes,1Story,6,39,39,HdBoard,HdBoard,None,0.0,3,CBlock,4,1,5,4,1054,3,6,0,0,Attchd,39.0,1,2,460,151000,2568,1040,2.5,260
1261,69.0,24682,IR3,Gilbert,2Story,6,10,10,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,5,1675,3,7,1,3,BuiltIn,10.0,3,2,502,181000,3018,0,2.5,103
1262,80.0,9600,Reg,NAmes,1Story,5,53,53,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,4,1050,3,5,0,0,Attchd,53.0,1,1,338,128900,2438,504,1.0,0
1263,69.0,11250,Reg,ClearCr,1.5Fin,4,52,20,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,3,1,5,1788,3,8,2,3,Attchd,52.0,1,1,304,161500,3196,0,2.0,120
1264,60.0,13515,Reg,BrkSide,2Story,6,88,57,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,1,1,5,1824,3,8,1,4,Detchd,67.0,1,2,520,180500,3108,0,1.0,126
1265,34.0,4060,Reg,NAmes,1Story,6,10,9,MetalSd,MetalSd,None,0.0,4,PConc,4,1,6,5,1337,4,5,0,0,Attchd,10.0,3,2,511,181000,3253,266,3.0,212
1266,35.0,3735,Reg,Somerst,2Story,7,7,7,MetalSd,MetalSd,BrkFace,218.0,4,PConc,4,1,6,5,1452,4,6,0,0,Detchd,7.0,1,2,506,183900,2649,450,3.5,34
1267,60.0,10120,IR1,OldTown,2.5Unf,7,97,57,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,1,1,3,1889,3,9,1,4,Detchd,47.0,1,1,308,122000,3122,0,1.5,264
1268,89.0,13214,IR1,Timber,1Story,9,2,1,Stucco,CmentBd,None,0.0,5,PConc,5,4,1,5,2018,5,10,1,4,Attchd,1.0,3,3,746,378500,4766,0,2.0,220
1269,69.0,14100,IR1,Crawfor,1.5Fin,8,73,11,Stucco,Stucco,BrkFace,632.0,3,CBlock,3,2,3,5,3447,4,11,2,4,BuiltIn,26.0,1,3,1014,381000,5189,192,3.5,326
1270,78.0,11344,Reg,NAmes,1.5Fin,5,49,49,MetalSd,MetalSd,BrkFace,180.0,3,CBlock,3,1,4,3,1524,3,7,0,0,Attchd,49.0,1,1,315,144000,2713,460,1.5,0
1271,69.0,23595,Reg,ClearCr,1Story,7,31,31,Plywood,Plywood,None,0.0,4,PConc,4,4,6,3,1524,4,4,1,3,Attchd,31.0,3,2,586,260000,3442,1258,2.5,268
1272,69.0,9156,IR1,NWAmes,1Story,6,41,41,BrkFace,BrkFace,None,0.0,3,CBlock,3,1,1,4,1489,4,7,1,4,Attchd,41.0,2,2,462,185750,3440,0,2.0,0
1273,69.0,13526,IR1,Sawyer,1Story,5,41,41,HdBoard,Plywood,BrkFace,114.0,3,CBlock,3,1,4,3,935,3,5,0,0,Attchd,41.0,1,1,288,137000,2158,935,2.0,180
1274,124.0,11512,IR1,Edwards,SLvl,6,49,2,Plywood,Plywood,BrkFace,84.0,3,CBlock,3,3,5,4,1357,5,5,1,4,Basment,49.0,2,1,312,177000,2688,719,2.0,163
1275,53.0,5362,Reg,Crawfor,1.5Fin,5,97,4,Wd Sdng,Wd Shng,None,0.0,3,PConc,3,1,1,5,1250,3,8,1,4,Detchd,22.0,1,2,552,139000,2463,0,2.0,323
1276,95.0,11345,Reg,NAmes,2Story,5,59,57,AsbShng,AsbShng,Stone,567.0,3,CBlock,3,1,3,4,1920,3,10,0,0,Detchd,59.0,1,2,400,137000,3248,220,2.0,0
1277,69.0,12936,IR1,NWAmes,2Story,6,37,37,HdBoard,Plywood,None,0.0,3,CBlock,3,1,4,3,1395,3,6,1,3,Attchd,37.0,1,2,497,162000,2615,593,2.0,410
1278,69.0,17871,IR1,NWAmes,SLvl,6,42,33,HdBoard,HdBoard,BrkFace,359.0,3,CBlock,4,3,5,2,1724,3,7,1,4,Attchd,42.0,2,2,480,197900,3884,528,2.5,0
1280,60.0,7500,Reg,IDOTRR,1.5Fin,4,90,60,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,1,3,1128,3,6,0,0,Detchd,30.0,2,2,528,68400,2354,0,1.0,194
1281,67.0,9808,IR1,CollgCr,1Story,7,7,7,VinylSd,VinylSd,BrkFace,110.0,4,PConc,4,1,6,5,1573,4,6,0,0,Attchd,7.0,2,2,544,227000,3690,788,3.0,72
1282,50.0,8049,IR1,Timber,1Story,7,16,16,HdBoard,HdBoard,BrkFace,54.0,3,CBlock,4,1,5,3,1339,3,6,1,3,Attchd,16.0,3,2,484,180000,3132,1053,3.0,148
1283,61.0,8800,IR1,CollgCr,1Story,5,32,1,HdBoard,HdBoard,None,0.0,3,CBlock,4,2,2,3,1040,4,5,0,0,Detchd,32.0,1,2,484,150500,2564,676,2.0,288
1284,94.0,9400,Reg,Mitchel,2Story,6,39,39,MetalSd,Wd Shng,None,0.0,3,CBlock,3,3,1,3,1824,3,8,0,0,not present,30.5,0,0,0,139000,2736,0,3.0,128
1285,50.0,9638,Reg,SWISU,1.5Fin,6,91,20,Wd Sdng,Wd Shng,None,0.0,3,PConc,3,1,1,5,2447,4,10,1,4,Detchd,41.0,1,1,336,169000,3587,0,2.0,430
1286,50.0,6000,Reg,BrkSide,1.5Fin,6,70,59,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,1,5,1412,3,6,1,4,Detchd,70.0,1,1,280,132500,2472,0,1.0,45
1287,69.0,9790,Reg,NWAmes,1Story,6,47,47,HdBoard,HdBoard,BrkFace,451.0,3,CBlock,3,1,5,3,1328,3,6,2,4,Attchd,47.0,1,2,528,143000,3184,650,2.5,26
1288,69.0,36500,IR1,ClearCr,1Story,5,42,42,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,CBlock,3,3,3,2,1582,3,7,0,0,Attchd,42.0,1,2,390,190000,3596,812,2.5,366
1289,40.0,5664,IR1,StoneBr,1Story,8,9,9,CemntBd,CmentBd,None,0.0,4,PConc,4,1,6,5,1659,5,5,1,5,Attchd,9.0,3,2,499,278000,3659,1158,3.0,271
1290,86.0,11065,IR1,NridgHt,2Story,8,0,0,VinylSd,VinylSd,Stone,788.0,4,PConc,4,2,1,5,1970,5,8,1,4,BuiltIn,0.0,3,3,753,281000,3808,0,2.5,251
1291,69.0,14112,IR1,NAmes,SLvl,5,46,46,Wd Sdng,HdBoard,BrkFace,86.0,3,PConc,3,3,6,3,1152,3,6,1,4,Attchd,46.0,2,2,484,180500,2788,1014,2.0,227
1292,21.0,1680,Reg,BrDale,2Story,5,37,37,CemntBd,CmentBd,BrkFace,268.0,3,CBlock,3,1,5,3,1302,3,6,0,0,Detchd,37.0,1,1,264,119500,2196,231,2.5,185
1293,60.0,6600,Reg,OldTown,2Story,5,117,44,Wd Sdng,Wd Sdng,None,0.0,3,Stone,3,1,1,3,2372,3,11,0,0,Attchd,24.0,2,1,432,107500,3798,0,2.0,287
1294,78.0,10140,Reg,NWAmes,2Story,7,30,30,HdBoard,HdBoard,None,0.0,3,PConc,4,1,6,3,1664,3,8,1,3,Attchd,30.0,2,2,528,162900,3024,194,2.5,287
1295,60.0,8172,Reg,Edwards,1Story,5,51,16,WdShing,Plywood,None,0.0,3,CBlock,3,1,3,3,864,3,5,0,0,Detchd,49.0,1,2,572,115000,2300,167,2.0,0
1296,70.0,8400,Reg,NAmes,1Story,5,38,38,HdBoard,HdBoard,BrkFace,168.0,3,CBlock,3,3,4,4,1052,3,5,0,0,Attchd,38.0,2,1,288,138500,2392,1016,2.5,356
1297,80.0,8700,Reg,NAmes,1Story,5,45,45,MetalSd,MetalSd,BrkFace,148.0,3,CBlock,3,2,5,4,1128,3,6,0,0,Attchd,45.0,2,2,525,155000,2773,776,3.0,335
1298,35.0,3675,Reg,Edwards,SFoyer,6,1,0,VinylSd,VinylSd,BrkFace,82.0,3,PConc,4,4,6,4,1072,3,5,0,0,Basment,1.0,3,2,525,140000,2144,547,3.0,44
1300,75.0,7500,Reg,NAmes,1Story,5,51,16,BrkFace,BrkFace,None,0.0,3,CBlock,3,1,2,5,1246,4,6,0,0,Attchd,51.0,2,1,305,154000,2797,1246,2.5,218
1301,69.0,10762,IR1,Gilbert,2Story,7,10,10,VinylSd,VinylSd,None,344.0,4,PConc,4,1,6,5,1983,4,9,1,3,Attchd,10.0,3,2,490,225000,3451,694,2.5,0
1302,69.0,7500,IR1,Crawfor,2Story,6,67,59,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,4,2,1494,4,7,2,4,Attchd,67.0,1,1,213,177500,2478,547,1.0,224
1303,92.0,10120,Reg,NoRidge,2Story,8,12,12,VinylSd,VinylSd,BrkFace,391.0,4,PConc,4,1,6,5,2526,4,8,1,3,Attchd,12.0,2,3,844,290000,4535,740,3.5,387
1304,73.0,8688,Reg,Somerst,1Story,7,1,1,VinylSd,VinylSd,BrkFace,228.0,4,PConc,4,3,1,5,1616,4,7,0,0,Attchd,1.0,2,3,834,232000,4066,0,2.0,267
1305,32.0,3363,Reg,Edwards,2Story,7,2,2,VinylSd,VinylSd,Stone,117.0,4,PConc,4,1,1,5,1708,4,7,0,0,Detchd,2.0,1,2,380,130000,3064,0,2.0,40
1307,48.0,6955,IR1,NridgHt,1Story,7,1,0,VinylSd,VinylSd,Stone,94.0,4,PConc,4,1,1,5,1368,4,6,1,4,Attchd,1.0,2,2,474,202500,3210,0,2.0,167
1308,60.0,8072,Reg,CollgCr,1Story,5,15,14,VinylSd,VinylSd,None,0.0,3,PConc,4,1,5,5,990,3,5,0,0,Detchd,9.0,1,2,480,138000,2460,746,2.0,64
1309,100.0,12000,Reg,OldTown,1Story,5,60,3,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,6,5,1122,4,6,0,0,Attchd,60.0,1,2,528,147000,2574,752,2.0,36
1310,69.0,7153,Reg,SawyerW,1Story,6,17,17,HdBoard,HdBoard,BrkFace,88.0,3,CBlock,4,1,6,4,1294,4,6,0,0,Attchd,17.0,2,2,496,179200,3068,1200,3.0,163
1311,100.0,17500,Reg,Crawfor,1Story,7,51,8,BrkFace,HdBoard,None,0.0,4,PConc,4,3,6,3,1902,5,7,2,3,Attchd,51.0,3,2,567,335000,4371,1406,3.0,369
1312,68.0,8814,Reg,CollgCr,1Story,7,2,0,VinylSd,VinylSd,BrkFace,80.0,4,PConc,4,1,6,5,1274,4,6,0,0,Attchd,2.0,2,2,508,203000,3056,925,3.0,362
1315,60.0,8190,Reg,Edwards,1Story,4,53,53,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,3,5,948,3,5,1,3,Detchd,51.0,1,1,280,119000,2176,732,2.0,36
1316,85.0,11075,Reg,NAmes,2Story,6,39,39,HdBoard,HdBoard,None,0.0,3,CBlock,2,2,5,3,2112,3,9,2,4,Attchd,39.0,1,2,576,206900,3640,776,2.5,280
1317,61.0,10226,IR1,CollgCr,1Story,8,1,1,VinylSd,VinylSd,Stone,270.0,4,PConc,5,4,1,5,1630,5,8,1,4,Attchd,1.0,2,3,860,295493,4112,0,3.0,214
1318,47.0,4230,Reg,Somerst,1Story,7,1,0,VinylSd,VinylSd,None,0.0,4,PConc,5,1,1,5,1352,4,5,1,4,Attchd,1.0,2,2,466,208900,3170,0,2.0,241
1319,69.0,14781,IR2,CollgCr,1Story,8,5,4,VinylSd,VinylSd,BrkFace,178.0,4,PConc,4,4,1,5,1787,4,7,1,3,Attchd,5.0,2,3,748,275000,4288,0,2.0,348
1320,75.0,10215,Reg,Edwards,1Story,4,53,53,Wd Sdng,Wd Sdng,BrkFace,132.0,3,PConc,3,1,5,5,948,3,5,0,0,Attchd,53.0,1,1,248,111000,2060,492,1.0,0
1321,70.0,8400,Reg,NAmes,1Story,6,52,52,BrkFace,BrkFace,None,0.0,3,CBlock,3,1,5,4,1478,3,6,2,4,Attchd,52.0,2,2,442,156500,3398,850,2.5,330
1322,69.0,6627,IR1,BrkSide,1Story,3,59,58,VinylSd,VinylSd,None,0.0,3,CBlock,0,0,0,3,720,3,4,0,0,Detchd,53.0,1,1,287,72500,1007,0,1.0,0
1323,107.0,10186,IR1,NoRidge,2Story,7,18,18,HdBoard,HdBoard,None,0.0,4,PConc,4,1,6,5,1923,4,8,1,3,Attchd,18.0,2,2,564,190000,3237,674,3.5,279
1324,50.0,5330,Reg,BrkSide,1Story,4,69,59,VinylSd,VinylSd,None,0.0,2,CBlock,3,1,2,4,708,2,5,0,0,not present,29.5,0,0,0,82500,1128,280,1.0,164
1325,75.0,9986,Reg,Somerst,1Story,8,1,0,VinylSd,VinylSd,BrkFace,428.0,4,PConc,5,3,1,5,1795,4,7,1,4,Attchd,0.0,2,3,895,147000,4485,0,2.0,49
1326,40.0,3636,Reg,IDOTRR,1Story,4,86,58,AsbShng,AsbShng,None,0.0,3,BrkTil,3,1,1,2,796,3,5,0,0,not present,28.5,0,0,0,55000,1592,0,1.0,100
1327,70.0,4270,Reg,Edwards,1Story,3,76,1,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,3,5,774,4,6,0,0,not present,27.5,0,0,0,79000,1318,544,1.0,286
1328,60.0,6600,Reg,Mitchel,1Story,5,26,0,VinylSd,VinylSd,None,0.0,4,CBlock,3,1,5,5,816,4,5,1,5,Attchd,26.0,1,1,264,130500,1896,641,1.5,0
1330,63.0,9084,IR1,Gilbert,2Story,7,8,8,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,4,1632,3,8,1,3,Attchd,8.0,3,2,462,176500,3029,0,2.5,28
1331,85.0,10000,Reg,Somerst,1Story,8,1,1,VinylSd,VinylSd,Stone,410.0,4,PConc,4,3,1,5,1588,4,7,1,4,Attchd,1.0,2,3,825,227000,4001,0,2.0,189
1332,55.0,10780,IR1,CollgCr,SLvl,5,30,30,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,5,4,954,3,6,0,0,Detchd,30.0,1,2,576,132500,2441,483,1.0,0
1333,67.0,8877,Reg,Edwards,1Story,4,71,51,MetalSd,MetalSd,None,0.0,3,CBlock,3,2,5,5,816,3,3,1,4,Detchd,51.0,1,1,288,100000,1920,690,2.0,0
1334,60.0,7200,Reg,IDOTRR,1.5Fin,5,68,11,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,1,5,1360,4,6,0,0,Detchd,55.0,1,1,297,125500,2460,0,1.5,255
1335,24.0,2368,Reg,BrDale,2Story,5,39,39,HdBoard,HdBoard,None,312.0,3,CBlock,3,1,2,3,1365,3,7,0,0,Attchd,39.0,1,2,440,125000,2570,765,1.5,36
1336,80.0,9650,Reg,NWAmes,1Story,6,32,32,Plywood,Plywood,BrkFace,360.0,3,CBlock,4,1,5,3,1334,3,6,1,3,Attchd,32.0,2,2,630,167900,3314,686,2.5,16
1337,87.0,9246,IR1,NWAmes,1Story,5,35,35,Plywood,Plywood,BrkFace,564.0,3,CBlock,3,1,1,3,1656,3,8,0,0,Detchd,35.0,1,2,506,135000,3818,0,2.0,211
1338,153.0,4118,IR1,OldTown,1Story,4,65,56,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,1,2,693,2,4,0,0,not present,26.5,0,0,0,52500,1386,0,1.0,20
1339,95.0,13450,IR1,CollgCr,2Story,7,4,4,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1861,4,8,0,0,BuiltIn,4.0,2,2,492,200000,3269,700,3.5,237
1340,120.0,9560,IR1,CollgCr,1Story,5,34,34,MetalSd,MetalSd,None,0.0,3,CBlock,3,2,3,5,864,3,5,0,0,Attchd,34.0,2,1,288,128500,2016,360,1.0,0
1341,70.0,8294,Reg,NAmes,1Story,4,36,36,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,1,3,872,3,5,0,0,Detchd,33.0,1,4,480,123000,2210,0,1.0,0
1342,66.0,13695,Reg,SawyerW,1Story,6,5,4,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,5,1114,4,6,0,0,Detchd,4.0,1,2,576,155000,2804,814,2.0,78
1343,69.0,9375,Reg,CollgCr,2Story,8,5,5,VinylSd,VinylSd,BrkFace,149.0,4,PConc,4,1,1,5,2169,4,7,1,4,Attchd,5.0,2,2,647,228500,4100,0,2.5,279
1344,57.0,7558,Reg,Crawfor,1.5Fin,6,81,59,BrkFace,Stone,None,0.0,3,BrkTil,3,1,1,4,1913,3,9,1,3,Detchd,80.0,1,2,342,177000,3151,0,1.5,0
1345,85.0,11103,IR1,CollgCr,2Story,7,1,1,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1456,4,8,1,3,Attchd,1.0,3,2,440,155835,2624,0,2.5,0
1346,50.0,6000,Reg,OldTown,1Story,4,87,57,MetalSd,MetalSd,None,0.0,3,PConc,3,1,5,4,960,2,5,0,0,Detchd,10.0,1,1,308,108500,2228,250,1.0,168
1347,69.0,20781,IR2,NWAmes,1Story,7,38,3,BrkFace,HdBoard,None,0.0,3,CBlock,3,1,4,3,2156,3,9,1,4,Attchd,38.0,2,2,508,262500,4232,365,2.0,370
1348,93.0,15306,IR1,Timber,1Story,8,1,0,VinylSd,VinylSd,Stone,100.0,4,PConc,5,4,6,5,1776,4,7,1,4,Attchd,1.0,3,3,712,283463,4220,80,3.0,0
1349,69.0,16196,IR3,SawyerW,1Story,7,9,9,VinylSd,VinylSd,None,0.0,4,PConc,4,4,6,5,1494,4,5,1,2,Attchd,9.0,2,2,514,215000,3490,1443,3.0,427
1350,50.0,5250,Reg,OldTown,2Story,8,136,21,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,2,2,2358,3,8,0,0,not present,28.5,0,0,0,122000,3042,259,2.0,74
1351,91.0,11643,Reg,NAmes,2Story,5,40,40,MetalSd,MetalSd,BrkFace,368.0,3,CBlock,3,1,2,3,2634,3,12,0,0,Detchd,40.0,1,4,968,200000,4850,500,4.5,0
1352,70.0,9247,IR1,NAmes,2Story,6,46,46,HdBoard,HdBoard,BrkFace,318.0,3,CBlock,3,1,3,5,1716,3,8,1,4,Attchd,46.0,3,2,490,171000,3064,319,1.5,204
1353,50.0,6000,Reg,BrkSide,1.5Fin,6,72,9,MetalSd,MetalSd,None,0.0,4,BrkTil,3,1,1,3,1176,3,4,0,0,Detchd,10.0,1,2,624,134900,2498,0,1.0,210
1354,56.0,14720,IR1,NoRidge,1.5Fin,8,15,14,VinylSd,VinylSd,BrkFace,579.0,4,PConc,4,3,6,5,3238,4,9,1,5,Attchd,14.0,3,3,666,410000,5937,816,3.5,369
1355,69.0,10316,IR1,CollgCr,2Story,7,8,8,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1865,4,7,1,3,Attchd,8.0,2,3,839,235000,3696,735,3.5,184
1356,102.0,10192,IR1,NWAmes,SLvl,7,38,14,MetalSd,MetalSd,BrkFace,143.0,3,CBlock,3,1,1,4,1920,4,8,1,3,Attchd,38.0,2,2,487,170000,2977,0,3.0,98
1357,69.0,9477,Reg,NAmes,1Story,5,42,42,HdBoard,HdBoard,BrkFace,65.0,3,CBlock,3,1,3,3,892,3,5,0,0,Attchd,42.0,2,1,264,110000,2020,340,1.0,0
1358,69.0,12537,IR1,NAmes,1Story,5,39,2,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,6,5,1078,3,6,1,2,Attchd,39.0,3,2,500,149900,2656,734,2.5,0
1359,69.0,2117,Reg,Somerst,2Story,6,10,10,MetalSd,MetalSd,BrkFace,216.0,4,PConc,4,1,6,5,1573,4,5,0,0,Detchd,10.0,1,2,440,177500,2769,378,2.5,32
1360,129.0,16737,Reg,NridgHt,1Story,9,2,1,VinylSd,VinylSd,BrkFace,66.0,4,PConc,5,3,6,5,1980,5,8,1,4,Attchd,2.0,3,3,770,315000,4730,1447,3.0,239
1361,51.0,9842,Reg,SWISU,2Story,5,87,10,MetalSd,Wd Sdng,None,0.0,3,BrkTil,3,1,1,5,2601,3,8,0,0,BuiltIn,10.0,2,2,621,189000,3834,0,3.5,484
1362,124.0,16158,IR1,StoneBr,1Story,7,4,4,VinylSd,VinylSd,Stone,16.0,4,PConc,5,3,5,5,1530,4,7,1,4,Attchd,4.0,3,2,430,260000,3490,1274,3.0,204
1363,69.0,12513,IR1,NAmes,1.5Fin,4,89,2,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,1,4,1738,3,7,1,4,Attchd,89.0,1,1,368,104900,2821,0,2.0,55
1364,73.0,8499,IR1,Gilbert,2Story,6,1,0,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,5,1412,4,6,1,4,BuiltIn,0.0,3,2,432,156932,2460,0,2.5,36
1365,30.0,3180,Reg,Somerst,2Story,7,1,1,MetalSd,MetalSd,None,0.0,4,PConc,4,1,1,5,1200,4,4,0,0,Detchd,1.0,2,2,480,144152,2280,0,2.5,166
1366,69.0,7500,Reg,Somerst,2Story,7,10,10,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1674,4,7,0,0,Attchd,10.0,2,2,663,216000,3151,533,3.5,96
